Subj,Cat,Sect,"Class
Nbr",Title,Day,Start,End,Bldg/Room,Type,Instructor,Units,Notes,Available
WGSS,3050,04,90826,BLACK FEMINISM AND WOMANISM,TR,1:40 PM,2:55 PM,KH B1010,LEC,"Davis Brown,Jalondra Alicia",3.00,Combine with PAS 3050 04,Open
WGSS,3050,05,96549,BLACK FEMINISM AND WOMANISM,TR,12:15 PM,1:30 PM,KH B4008,LEC,"Davis Brown,Jalondra Alicia",3.00,Combine with PAS 3050 05,Open
WGSS,3150,01,96548,GENDER SEXUALITY AND US LAW,TR,10:50 AM,12:05 PM,KH B4008,LEC,"Marchevsky,Alejandra E",3.00,,Open
WGSS,3200,01,90178,DISABILITY STUDIES,MW,1:40 PM,2:55 PM,KH C2094,LEC,"Schottmiller,Carl Douglas",3.00,Combine with LBS 3200 01,Open
WGSS,3200,02,90827,DISABILITY STUDIES,MW,4:30 PM,5:45 PM,KH B3019,LEC,"Schottmiller,Carl Douglas",3.00,Combine with LBS 3200 02,Open
WGSS,3200,03,96604,DISABILITY STUDIES,S,8:00 AM,10:45 AM,FA 311,LEC,"Hernandez,Fred Ariel",3.00,Combine with LBS 3200 03,Open
WGSS,3400,01,90430,LGBT POLITICAL HIST US,MW,12:15 PM,1:30 PM,KH C2094,LEC,"Saywell,Melissa",3.00,Combine with HIST 3405 01,Open
WGSS,3400,02,94854,LGBT POLITICAL HIST US,TR,3:05 PM,4:20 PM,KH B111,LEC,"Alvarez,Thomas Anthony",3.00,Combine with HIST 3405 02,Closed
WGSS,3500,01,94041,CONTEMP FEMINIST MOVEMENTS,MW,1:40 PM,2:55 PM,KH C1071,LEC,"Espinoza,Dionne",3.00,,Open
WGSS,3650,01,90433,LGBTQ CULTURAL PRODUCTION,TR,1:40 PM,2:55 PM,KH B2016,LEC,"Reyes,Veronica",3.00,,Open
WGSS,3665,01,90586,GENDER AND SEXUALITY IN SF,MWF,8:00 AM,8:50 AM,KH B1017,LEC,"Saywell,Melissa",3.00,Combine with LBS 3665 01,Open
WGSS,3665,02,90718,GENDER AND SEXUALITY IN SF,MWF,9:00 AM,9:50 AM,KH B3020,LEC,"Saywell,Melissa",3.00,Combine with LBS 3665 02,Open
WGSS,3665,03,90828,GENDER AND SEXUALITY IN SF,MW,12:15 PM,1:30 PM,KH B4008,LEC,"Pearson,Joshua Danley",3.00,Combine with LBS 3665 03,Open
WGSS,3665,04,90877,GENDER AND SEXUALITY IN SF,TR,8:00 AM,9:15 AM,FA 311,LEC,,3.00,Combine with LBS 3665 04,Open
WGSS,3665,05,94042,GENDER AND SEXUALITY IN SF,TR,1:40 PM,2:55 PM,KH B2015,LEC,"Saywell,Melissa",3.00,Combine with LBS 3665 05,Open
WGSS,3665,06,94043,GENDER AND SEXUALITY IN SF,TR,4:30 PM,5:45 PM,KH B4008,LEC,"Saywell,Melissa",3.00,Combine with LBS 3665 06,Open
WGSS,3715,01,90703,RETHHINKING THE WELFARE QUEEN,MW,1:40 PM,2:55 PM,KH B4016,LEC,"Vines,Eva Nicole",3.00,Combine with PAS 3715 01,Open
WGSS,3715,02,90792,RETHHINKING THE WELFARE QUEEN,MW,12:15 PM,1:30 PM,KH D4047,LEC,,3.00,Combine with PAS 3715 02,Open
WGSS,3715,03,90793,RETHHINKING THE WELFARE QUEEN,MW,10:50 AM,12:05 PM,FA 311,LEC,,3.00,Combine with PAS 3715 03,Open
WGSS,3720,01,94044,REPRODUCTIVE JUSTICE,TR,1:40 PM,2:55 PM,MUS 114,LEC,"Marchevsky,Alejandra E",3.00,,Open
WGSS,3860,01,90179,GENDER IN SCIENCE,TR,8:00 AM,9:15 AM,KH B2014,LEC,"Nakagoshi,Aya",3.00,Combine with LBS 3860 01,Open
WGSS,3860,02,90421,GENDER IN SCIENCE,TR,9:25 AM,10:40 AM,KH D2074,LEC,"Nakagoshi,Aya",3.00,Combine with LBS 3860 02,Open
WGSS,3860,03,90422,GENDER IN SCIENCE,TR,10:50 AM,12:05 PM,KH D4057,LEC,"Farner,Dirk M.",3.00,Combine with LBS 3860 03,Open
